2 	-3.94941 	-5.89806e-18 	-0.0279076
2 	-3.84941 	-5.55112e-18 	-0.0281526
2 	-3.75173 	-6.93889e-18 	-0.0286271
2 	-3.65632 	-1.14492e-17 	-0.0293168
2 	-3.56313 	-1.45717e-17 	-0.0302089
2 	-3.47209 	-1.31839e-17 	-0.0312923
2 	-3.38318 	-1.04083e-17 	-0.0325565
2 	-3.29633 	-7.63278e-18 	-0.0339923
2 	-3.21149 	-6.245e-18 	-0.0355911
2 	-3.12863 	-4.51028e-18 	-0.0373451
2 	-3.04768 	-4.16334e-18 	-0.0392469
2 	-2.96862 	-5.55112e-18 	-0.0412896
2 	-2.8914 	-4.16334e-18 	-0.0434671
2 	-2.81597 	-4.16334e-18 	-0.045773
2 	-2.74229 	-8.32667e-18 	-0.0482018
2 	-2.67032 	-1.11022e-17 	-0.0507478
2 	-2.60002 	-9.71445e-18 	-0.0534057
2 	-2.53136 	-8.32667e-18 	-0.0561704
2 	-2.46428 	-8.32667e-18 	-0.0590369
2 	-2.39877 	-8.32667e-18 	-0.0620003
2 	-2.33478 	-9.71445e-18 	-0.0650558
2 	-2.27227 	-1.11022e-17 	-0.0681988
2 	-2.21122 	-1.11022e-17 	-0.0714247
2 	-2.15158 	-1.11022e-17 	-0.074729
2 	-2.09333 	-1.11022e-17 	-0.0781072
2 	-2.03643 	-1.11022e-17 	-0.0815552
2 	-1.98086 	-1.11022e-17 	-0.0850685
2 	-1.92657 	-9.36751e-18 	-0.0886431
2 	-1.87355 	-7.63278e-18 	-0.0922749
2 	-1.82175 	-7.63278e-18 	-0.09596
2 	-1.77116 	-9.36751e-18 	-0.0996946
2 	-1.72174 	-9.36751e-18 	-0.103475
2 	-1.67347 	-7.63278e-18 	-0.107297
2 	-1.62633 	-7.63278e-18 	-0.111159
2 	-1.58027 	-7.63278e-18 	-0.115055
2 	-1.53529 	-9.36751e-18 	-0.118984
2 	-1.49135 	-9.71445e-18 	-0.122941
2 	-1.44843 	-6.59195e-18 	-0.126923
2 	-1.40651 	-3.46945e-18 	-0.130924
2 	-1.36556 	-2.08167e-18 	-0.134939
2 	-1.32556 	-2.08167e-18 	-0.13896
2 	-1.28649 	-2.08167e-18 	-0.142977
2 	-1.24833 	-2.08167e-18 	-0.146975
2 	-1.21106 	-3.81639e-18 	-0.150938
2 	-1.17465 	-5.55112e-18 	-0.154843
2 	-1.13908 	-5.55112e-18 	-0.158666
2 	-1.10434 	-7.28584e-18 	-0.162376
2 	-1.07041 	-7.28584e-18 	-0.165942
2 	-1.03727 	-4.16334e-18 	-0.169331
2 	-1.00489 	-4.16334e-18 	-0.172513
2 	-0.973273 	-5.55112e-18 	-0.175462
2 	-0.942385 	-7.28584e-18 	-0.178156
2 	-0.912214 	-9.02056e-18 	-0.180585
2 	-0.882745 	-9.02056e-18 	-0.182743
2 	-0.853959 	-9.02056e-18 	-0.184634
2 	-0.825842 	-1.17961e-17 	-0.186269
2 	-0.798378 	-1.45717e-17 	-0.187661
2 	-0.771552 	-1.31839e-17 	-0.188841
2 	-0.745349 	-1.04083e-17 	-0.189845
2 	-0.719754 	-5.89806e-18 	-0.190617
2 	-0.699654 	-2.42861e-18 	-0.19081
2 	-0.684654 	-2.08167e-18 	-0.191221
2 	-0.669466 	-3.46945e-19 	-0.191658
2 	-0.654093 	-7.01095e-19 	-0.192005
2 	-0.638537 	-1.90234e-18 	-0.192279
2 	-0.622801 	-6.51181e-19 	-0.192496
2 	-0.608707 	-8.37713e-19 	-0.192656
2 	-0.600707 	-1.38778e-18 	-0.192001
2 	-0.590802 	-2.77556e-18 	-0.192131
2 	-0.574544 	3.46945e-19 	-0.192205
2 	-0.558118 	1.38778e-18 	-0.192224
2 	-0.541528 	2.84616e-18 	-0.192188
2 	-0.524778 	4.99414e-18 	-0.192098
2 	-0.507871 	1.33799e-18 	-0.191956
2 	-0.490812 	-5.92935e-19 	-0.191762
2 	-0.474991 	2.99262e-18 	-0.191517
2 	-0.46635 	7.63278e-18 	-0.190912
2 	-0.45625 	4.85723e-18 	-0.190658
2 	-0.438757 	2.42861e-18 	-0.190357
2 	-0.421128 	4.51028e-18 	-0.19001
2 	-0.403368 	7.97973e-18 	-0.18962
2 	-0.385482 	9.02137e-18 	-0.189187
2 	-0.367475 	7.54334e-18 	-0.188714
2 	-0.349351 	6.61816e-18 	-0.188202
2 	-0.331116 	8.15323e-18 	-0.187655
2 	-0.312775 	1.23652e-17 	-0.187074
2 	-0.294334 	1.60446e-17 	-0.186461
2 	-0.277337 	1.44918e-17 	-0.18582
2 	-0.268046 	1.17961e-17 	-0.185553
2 	-0.257173 	1.59595e-17 	-0.184936
2 	-0.238464 	2.18575e-17 	-0.184295
2 	-0.219677 	2.01228e-17 	-0.183634
2 	-0.200818 	1.21431e-17 	-0.182956
2 	-0.181893 	9.36751e-18 	-0.182263
2 	-0.162909 	8.32667e-18 	-0.181559
2 	-0.143871 	7.28584e-18 	-0.180846
2 	-0.124785 	6.93889e-18 	-0.180128
2 	-0.105657 	2.42861e-18 	-0.179406
2 	-0.0864948 	1.38778e-18 	-0.178684
2 	-0.0673036 	6.93889e-19 	-0.177964
2 	-0.04809 	3.81639e-18 	-0.177249
2 	-0.0288604 	7.28584e-18 	-0.176542
2 	-0.00962122 	5.55112e-18 	-0.175843
2 	0.00962122 	8.32667e-18 	-0.175157
2 	0.0288604 	1.11022e-17 	-0.174484
2 	0.04809 	9.36751e-18 	-0.173826
2 	0.0673036 	9.36751e-18 	-0.173186
2 	0.0864948 	1.2837e-17 	-0.172564
2 	0.105657 	1.42247e-17 	-0.171961
2 	0.124785 	1.56125e-17 	-0.17138
2 	0.143871 	2.04697e-17 	-0.17082
2 	0.162909 	2.39392e-17 	-0.170283
2 	0.181893 	2.56739e-17 	-0.169769
2 	0.200818 	2.56739e-17 	-0.169278
2 	0.219677 	2.42861e-17 	-0.168811
2 	0.238464 	2.28983e-17 	-0.168369
2 	0.257173 	2.28983e-17 	-0.16795
2 	0.268046 	2.39956e-17 	-0.167556
2 	0.277337 	2.1834e-17 	-0.166419
2 	0.294334 	2.12488e-17 	-0.166007
2 	0.312775 	2.17327e-17 	-0.165618
2 	0.331116 	1.94289e-17 	-0.165254
2 	0.349351 	1.97153e-17 	-0.164913
2 	0.367475 	1.94479e-17 	-0.164596
2 	0.385482 	1.66758e-17 	-0.164302
2 	0.403368 	1.59595e-17 	-0.164029
2 	0.421128 	1.59595e-17 	-0.163778
2 	0.438757 	1.49186e-17 	-0.163547
2 	0.45625 	1.07553e-17 	-0.163336
2 	0.46635 	4.90671e-18 	-0.163142
2 	0.474991 	1.30739e-18 	-0.161607
2 	0.490812 	-7.2518e-20 	-0.161405
2 	0.507871 	1.16451e-18 	-0.16122
2 	0.524778 	5.08088e-18 	-0.161051
2 	0.541528 	6.74928e-18 	-0.160897
2 	0.558118 	7.97973e-18 	-0.160755
