-0.378404 	0.378404 	0.005 	0.124276
-0.395957 	0.395957 	0.005 	0.120111
-0.4144 	0.4144 	0.005 	0.120566
-0.43378 	0.43378 	0.005 	0.125148
-0.454143 	0.454143 	0.005 	0.133333
-0.47554 	0.47554 	0.005 	0.144146
-0.498024 	0.498024 	0.005 	0.156505
-0.521648 	0.521648 	0.005 	0.169399
-0.546471 	0.546471 	0.005 	0.181975
-0.572554 	0.572554 	0.005 	0.193565
-0.585919 	0.585919 	0.005 	0.203752
-0.599042 	0.599042 	0.005 	0.203752
-0.613085 	0.613085 	0.005 	0.203752
-0.615078 	0.615078 	0.005 	0.212394
-0.624511 	0.624511 	0.005 	0.212394
-0.632869 	0.632869 	0.005 	0.212394
-0.638192 	0.638192 	0.005 	0.237589
-0.647704 	0.647704 	0.005 	0.239907
-0.658577 	0.658577 	0.005 	0.218985
-0.669892 	0.669892 	0.005 	0.239907
-0.681527 	0.681527 	0.005 	0.238537
-0.693838 	0.693838 	0.005 	0.223264
-0.703126 	0.703126 	0.005 	0.238537
-0.707107 	0.707107 	0.005 	0.280435
-0.728746 	0.728746 	0.005 	0.231343
-0.766478 	0.766478 	0.005 	0.213334
-0.789017 	0.789017 	0.005 	0.253368
-0.81894 	0.81894 	0.005 	0.239494
-0.853083 	0.853083 	0.005 	0.224446
-0.877537 	0.877537 	0.005 	0.247527
-0.916799 	0.916799 	0.005 	0.232704
-0.946669 	0.946669 	0.005 	0.218889
-0.973202 	0.973202 	0.005 	0.238344
-1.02017 	1.02017 	0.005 	0.225401
-1.0478 	1.0478 	0.005 	0.240829
-1.07939 	1.07939 	0.005 	0.228859
-1.12711 	1.12711 	0.005 	0.217454
-1.15709 	1.15709 	0.005 	0.230257
-1.19938 	1.19938 	0.005 	0.219718
-1.24267 	1.24267 	0.005 	0.20965
-1.2752 	1.2752 	0.005 	0.220481
-1.32956 	1.32956 	0.005 	0.211192
-1.36754 	1.36754 	0.005 	0.202297
-1.40284 	1.40284 	0.005 	0.21167
-1.46572 	1.46572 	0.005 	0.20347
-1.50249 	1.50249 	0.005 	0.211393
-1.54587 	1.54587 	0.005 	0.203885
-1.60842 	1.60842 	0.005 	0.196639
-1.64831 	1.64831 	0.005 	0.203776
-1.70549 	1.70549 	0.005 	0.197142
-1.76262 	1.76262 	0.005 	0.190737
-1.8059 	1.8059 	0.005 	0.197284
-1.87867 	1.87867 	0.005 	0.191422
-1.92925 	1.92925 	0.005 	0.185766
-1.9762 	1.9762 	0.005 	0.191864
-2.06039 	2.06039 	0.005 	0.186692
-2.1093 	2.1093 	0.005 	0.192156
-2.16642 	2.16642 	0.005 	0.187449
-2.25081 	2.25081 	0.005 	0.182904
-2.30387 	2.30387 	0.005 	0.18809
-2.37876 	2.37876 	0.005 	0.183964
-2.45657 	2.45657 	0.005 	0.180006
-2.51414 	2.51414 	0.005 	0.184905
-2.60915 	2.60915 	0.005 	0.181332
-2.6789 	2.6789 	0.005 	0.177945
-2.74137 	2.74137 	0.005 	0.182493
-2.85409 	2.85409 	0.005 	0.179472
-2.91916 	2.91916 	0.005 	0.18342
-2.99195 	2.99195 	0.005 	0.180752
-3.10819 	3.10819 	0.005 	0.178319
-3.17878 	3.17878 	0.005 	0.181658
-3.27443 	3.27443 	0.005 	0.179585
-3.38274 	3.38274 	0.005 	0.177815
-3.45933 	3.45933 	0.005 	0.180246
-3.58092 	3.58092 	0.005 	0.178869
-3.67942 	3.67942 	0.005 	0.177888
-3.76252 	3.76252 	0.005 	0.179096
-3.91344 	3.91344 	0.005 	0.178585
