0.380208 	0.380208 	0.005 	-0.487047
0.399119 	0.399119 	0.005 	-0.477292
0.419066 	0.419066 	0.005 	-0.467604
0.440105 	0.440105 	0.005 	-0.457672
0.462296 	0.462296 	0.005 	-0.44771
0.485703 	0.485703 	0.005 	-0.437748
0.510392 	0.510392 	0.005 	-0.427797
0.536432 	0.536432 	0.005 	-0.417877
0.563899 	0.563899 	0.005 	-0.40801
0.59287 	0.59287 	0.005 	-0.398345
0.623428 	0.623428 	0.005 	-0.389143
0.655659 	0.655659 	0.005 	-0.380615
0.689656 	0.689656 	0.005 	-0.383537
0.707107 	0.707107 	0.005 	-0.406557
0.729379 	0.729379 	0.005 	-0.335185
0.765179 	0.765179 	0.005 	-0.323111
0.788406 	0.788406 	0.005 	-0.344574
0.822331 	0.822331 	0.005 	-0.336518
0.849966 	0.849966 	0.005 	-0.328519
0.87523 	0.87523 	0.005 	-0.330093
0.914167 	0.914167 	0.005 	-0.321929
0.940515 	0.940515 	0.005 	-0.313096
0.977255 	0.977255 	0.005 	-0.304979
1.0086 	1.0086 	0.005 	-0.295896
1.03726 	1.03726 	0.005 	-0.288189
1.07961 	1.07961 	0.005 	-0.278852
1.10949 	1.10949 	0.005 	-0.27161
1.15299 	1.15299 	0.005 	-0.262088
1.18483 	1.18483 	0.005 	-0.251789
1.21734 	1.21734 	0.005 	-0.245148
1.2634 	1.2634 	0.005 	-0.234945
1.2973 	1.2973 	0.005 	-0.22818
1.34534 	1.34534 	0.005 	-0.218233
1.38069 	1.38069 	0.005 	-0.211397
1.42455 	1.42455 	0.005 	-0.20184
1.46766 	1.46766 	0.005 	-0.191985
1.50612 	1.50612 	0.005 	-0.185904
1.55836 	1.55836 	0.005 	-0.17666
1.59847 	1.59847 	0.005 	-0.170537
1.65296 	1.65296 	0.005 	-0.161981
1.69478 	1.69478 	0.005 	-0.155837
1.7458 	1.7458 	0.005 	-0.148026
1.79523 	1.79523 	0.005 	-0.140252
1.84072 	1.84072 	0.005 	-0.134853
1.89999 	1.89999 	0.005 	-0.127889
1.94743 	1.94743 	0.005 	-0.122505
2.00924 	2.00924 	0.005 	-0.116349
2.05871 	2.05871 	0.005 	-0.111009
2.12317 	2.12317 	0.005 	-0.105643
2.17477 	2.17477 	0.005 	-0.100374
2.23125 	2.23125 	0.005 	-0.0957697
2.29581 	2.29581 	0.005 	-0.0913004
2.35194 	2.35194 	0.005 	-0.0867112
2.42205 	2.42205 	0.005 	-0.0829551
2.48058 	2.48058 	0.005 	-0.0784385
2.5537 	2.5537 	0.005 	-0.0753458
2.61474 	2.61474 	0.005 	-0.0709098
2.69099 	2.69099 	0.005 	-0.0684253
2.75466 	2.75466 	0.005 	-0.0640719
2.83017 	2.83017 	0.005 	-0.0621359
2.90057 	2.90057 	0.005 	-0.0603217
2.96981 	2.96981 	0.005 	-0.0564105
3.05275 	3.05275 	0.005 	-0.0550699
3.12497 	3.12497 	0.005 	-0.0511738
3.21146 	3.21146 	0.005 	-0.0502398
3.28677 	3.28677 	0.005 	-0.0463441
3.37698 	3.37698 	0.005 	-0.0457461
3.45552 	3.45552 	0.005 	-0.0418366
3.5496 	3.5496 	0.005 	-0.0415012
3.63151 	3.63151 	0.005 	-0.037564
3.72963 	3.72963 	0.005 	-0.0374158
3.81505 	3.81505 	0.005 	-0.033447
3.91091 	3.91091 	0.005 	-0.0334099
