2 	-3.94941 	-6.93889e-19 	1.08954 	0.000743443 	0
2 	-3.84941 	-6.59195e-18 	1.08967 	0.0022284 	0
2 	-3.75173 	-9.71445e-18 	1.08993 	0.00372122 	0
2 	-3.65632 	-1.07553e-17 	1.0903 	0.00524662 	0
2 	-3.56313 	-1.00614e-17 	1.09077 	0.00682694 	0
2 	-3.47209 	-6.59195e-18 	1.09134 	0.00848263 	0
2 	-3.38318 	-4.85723e-18 	1.09199 	0.0102326 	0
2 	-3.29633 	-3.1225e-18 	1.09271 	0.0120944 	0
2 	-3.21149 	-1.38778e-18 	1.09349 	0.014085 	0
2 	-3.12863 	-3.46945e-19 	1.09434 	0.0162201 	0
2 	-3.04768 	2.42861e-18 	1.09522 	0.018515 	0
2 	-2.96862 	-3.46945e-19 	1.09615 	0.0209845 	0
2 	-2.8914 	-2.08167e-18 	1.09711 	0.0236428 	0
2 	-2.81597 	2.08167e-18 	1.0981 	0.0265036 	0
2 	-2.74229 	5.20417e-18 	1.0991 	0.0295803 	0
2 	-2.67032 	6.93889e-18 	1.10012 	0.0328859 	0
2 	-2.60002 	9.71445e-18 	1.10115 	0.0364329 	0
2 	-2.53136 	9.71445e-18 	1.10218 	0.0402335 	0
2 	-2.46428 	6.93889e-18 	1.10321 	0.0442994 	0
2 	-2.39877 	4.16334e-18 	1.10424 	0.0486419 	0
2 	-2.33478 	1.38778e-18 	1.10527 	0.0532719 	0
2 	-2.27227 	3.1225e-18 	1.10629 	0.0581995 	0
2 	-2.21122 	3.46945e-18 	1.10731 	0.0634347 	0
2 	-2.15158 	2.08167e-18 	1.10831 	0.0689867 	0
2 	-2.09333 	6.93889e-19 	1.10931 	0.0748643 	0
2 	-2.03643 	-2.08167e-18 	1.11031 	0.0810756 	0
2 	-1.98086 	-4.85723e-18 	1.11129 	0.0876283 	0
2 	-1.92657 	-6.245e-18 	1.11227 	0.0945292 	0
2 	-1.87355 	-4.51028e-18 	1.11324 	0.101785 	0
2 	-1.82175 	-5.55112e-18 	1.11421 	0.109401 	0
2 	-1.77116 	-8.32667e-18 	1.11518 	0.117384 	0
2 	-1.72174 	-6.93889e-18 	1.11614 	0.125737 	0
2 	-1.67347 	-6.93889e-18 	1.11711 	0.134464 	0
2 	-1.62633 	-8.32667e-18 	1.11808 	0.14357 	0
2 	-1.58027 	-1.17961e-17 	1.11906 	0.153058 	0
2 	-1.53529 	-1.52656e-17 	1.12004 	0.162931 	0
2 	-1.49135 	-1.35308e-17 	1.12103 	0.17319 	0
2 	-1.44843 	-9.02056e-18 	1.12203 	0.183839 	0
2 	-1.40651 	-9.02056e-18 	1.12305 	0.194878 	0
2 	-1.36556 	-1.31839e-17 	1.12408 	0.20631 	0
2 	-1.32556 	-1.45717e-17 	1.12512 	0.218136 	0
2 	-1.28649 	-1.42247e-17 	1.12617 	0.230357 	0
2 	-1.24833 	-1.21431e-17 	1.12722 	0.242973 	0
2 	-1.21106 	-1.00614e-17 	1.12827 	0.255984 	0
2 	-1.17465 	-1.2837e-17 	1.12927 	0.269388 	0
2 	-1.13908 	-1.73472e-17 	1.13022 	0.283181 	0
2 	-1.10434 	-2.15106e-17 	1.13107 	0.297357 	0
2 	-1.07041 	-2.498e-17 	1.13177 	0.311904 	0
2 	-1.03727 	-2.39392e-17 	1.13227 	0.326808 	0
2 	-1.00489 	-2.56739e-17 	1.13248 	0.342049 	0
2 	-0.973273 	-3.08781e-17 	1.13232 	0.357598 	0
2 	-0.942385 	-3.1225e-17 	1.1317 	0.373421 	0
2 	-0.912214 	-3.19189e-17 	1.1305 	0.389473 	0
2 	-0.882745 	-3.22659e-17 	1.1286 	0.405699 	0
2 	-0.853959 	-3.22659e-17 	1.12587 	0.422036 	0
2 	-0.825842 	-3.05311e-17 	1.12219 	0.438411 	0
2 	-0.798378 	-2.70617e-17 	1.11742 	0.454743 	0
2 	-0.771552 	-2.498e-17 	1.11144 	0.470938 	0
2 	-0.745349 	-2.28983e-17 	1.104 	0.48683 	0
2 	-0.719754 	-2.42861e-17 	1.09433 	0.502733 	0
2 	-0.699776 	-3.00277e-17 	1.07951 	0.520786 	5.89098e-20
2 	-0.685009 	-3.38103e-17 	1.06659 	0.530925 	3.37584e-20
2 	-0.670034 	-3.18472e-17 	1.05316 	0.538908 	1.18198e-19
2 	-0.654854 	-2.99338e-17 	1.03923 	0.547545 	-9.38426e-21
2 	-0.641125 	-3.14102e-17 	1.02478 	0.556644 	6.67777e-20
2 	-0.633384 	0 	1.0764 	0.556966 	3.3774e-20
2 	-0.623893 	-1.73472e-18 	1.0611 	0.567171 	-9.26918e-21
2 	-0.608119 	-3.46945e-18 	1.04513 	0.577176 	-8.86633e-22
2 	-0.592155 	-3.96911e-18 	1.02849 	0.587032 	5.51534e-20
2 	-0.576003 	2.63136e-18 	1.01116 	0.59674 	-5.15725e-20
2 	-0.559668 	-1.5415e-18 	0.993136 	0.606267 	4.71369e-20
2 	-0.543155 	-1.25455e-18 	0.974415 	0.615575 	-1.40571e-20
2 	-0.526467 	1.64795e-18 	0.954997 	0.624638 	-6.83466e-21
2 	-0.509609 	2.11341e-18 	0.934886 	0.633425 	6.51679e-20
2 	-0.495884 	2.01069e-18 	0.914092 	0.64191 	3.40109e-21
2 	-0.487331 	-1.73472e-18 	0.95276 	0.636487 	-6.95338e-20
2 	-0.475402 	-3.46945e-18 	0.929427 	0.644967 	3.50791e-21
2 	-0.458062 	-3.46945e-18 	0.905295 	0.652982 	-1.09047e-19
2 	-0.440571 	-3.36045e-18 	0.880401 	0.660502 	-7.19915e-20
2 	-0.422934 	0 	0.854785 	0.667499 	-4.5515e-20
2 	-0.405156 	4.28251e-18 	0.828494 	0.673947 	1.1635e-19
2 	-0.387243 	6.91741e-18 	0.801582 	0.679824 	-6.68511e-21
2 	-0.3692 	9.1086e-18 	0.774104 	0.685109 	7.49897e-20
2 	-0.351033 	8.54116e-18 	0.74612 	0.689782 	-3.93302e-20
2 	-0.332747 	4.23372e-18 	0.717694 	0.693827 	-4.56887e-20
2 	-0.314349 	-2.16586e-18 	0.688891 	0.697229 	-7.86313e-21
2 	-0.295843 	-5.1066e-18 	0.65978 	0.699977 	3.41142e-20
2 	-0.277488 	-5.24732e-18 	0.63043 	0.702058 	1.59907e-20
2 	-0.268161 	9.02056e-18 	0.629199 	0.668596 	2.74624e-20
2 	-0.258535 	9.02056e-18 	0.597104 	0.669039 	4.10146e-20
2 	-0.239745 	7.97973e-18 	0.564932 	0.668781 	-2.67321e-21
2 	-0.220873 	8.67362e-18 	0.532759 	0.667815 	3.41246e-20
2 	-0.201924 	1.04083e-17 	0.50066 	0.666136 	-5.63069e-20
2 	-0.182905 	1.21431e-17 	0.468712 	0.663738 	9.99789e-21
2 	-0.163823 	1.38778e-17 	0.436989 	0.66062 	8.73897e-21
2 	-0.144684 	1.21431e-17 	0.405568 	0.656778 	1.27115e-20
2 	-0.125495 	1.05368e-17 	0.374521 	0.652214 	-2.10248e-20
2 	-0.106262 	0 	0.343919 	0.646931 	5.23242e-20
2 	-0.0869926 	-1.73472e-18 	0.313831 	0.640933 	1.05607e-20
2 	-0.0676924 	-3.46945e-18 	0.284323 	0.634229 	1.06303e-20
2 	-0.0483686 	-3.1225e-18 	0.255456 	0.62683 	-3.48272e-21
2 	-0.0290279 	-4.51028e-18 	0.227286 	0.61875 	-1.48497e-21
2 	-0.00967711 	-9.36751e-18 	0.199864 	0.610006 	1.88288e-21
2 	0.00967711 	-1.07553e-17 	0.173237 	0.600619 	-1.29978e-21
2 	0.0290279 	-9.02056e-18 	0.147446 	0.59061 	1.92683e-21
2 	0.0483686 	-7.63278e-18 	0.12253 	0.580004 	2.11122e-21
2 	0.0676924 	-1.00614e-17 	0.0985234 	0.568827 	-4.21314e-21
2 	0.0869926 	-1.56125e-17 	0.0754625 	0.557104 	-8.77399e-21
2 	0.106262 	-1.6178e-17 	0.0533856 	0.544863 	-3.27477e-20
2 	0.125495 	1.2837e-17 	0.0323371 	0.532129 	7.1633e-21
2 	0.144684 	1.2837e-17 	0.0123748 	0.518925 	4.25974e-22
2 	0.163823 	1.45717e-17 	-0.00642245 	0.505279 	8.94754e-22
2 	0.182905 	1.45717e-17 	-0.0239807 	0.491209 	-1.32436e-20
2 	0.201924 	1.45717e-17 	-0.0402063 	0.476724 	4.26882e-20
2 	0.220873 	1.45717e-17 	-0.0549833 	0.461799 	-2.25148e-20
2 	0.239745 	1.2837e-17 	-0.0681857 	0.446362 	-1.15043e-20
2 	0.258535 	1.11022e-17 	-0.0797004 	0.43053 	-1.99478e-20
2 	0.268161 	1.17587e-17 	-0.0893398 	0.414512 	-2.08276e-20
2 	0.277488 	3.59977e-18 	-0.0423629 	0.48668 	-1.05419e-20
2 	0.295843 	-1.63715e-18 	-0.0497601 	0.471368 	2.19112e-20
2 	0.314349 	-2.57665e-19 	-0.055032 	0.455658 	-3.75555e-20
2 	0.332747 	-4.50034e-19 	-0.0580227 	0.439588 	2.6529e-20
2 	0.351033 	-2.04066e-18 	-0.0585873 	0.423206 	1.41153e-20
2 	0.3692 	-2.25383e-18 	-0.0565982 	0.406565 	-2.81539e-20
2 	0.387243 	1.32835e-18 	-0.0519498 	0.389722 	-1.94395e-21
2 	0.405156 	1.2088e-18 	-0.0445611 	0.372741 	-2.56316e-20
2 	0.422934 	-2.14614e-18 	-0.0343742 	0.355704 	5.13852e-21
2 	0.440571 	0 	-0.0214187 	0.338685 	1.35878e-20
2 	0.458062 	5.20417e-18 	-0.00576612 	0.32175 	2.84136e-20
2 	0.475402 	8.67362e-18 	0.0124869 	0.30497 	-1.56173e-21
2 	0.487331 	9.95996e-18 	0.0332094 	0.288413 	1.23847e-20
2 	0.495884 	-3.7139e-18 	0.0828344 	0.351982 	-2.53685e-21
2 	0.509609 	-4.47854e-18 	0.104579 	0.33489 	-7.19293e-21
2 	0.526467 	-9.28081e-18 	0.128244 	0.318019 	2.13355e-21
2 	0.543155 	-1.0969e-17 	0.153639 	0.30143 	5.78586e-22
2 	0.559668 	-1.00633e-17 	0.180572 	0.285179 	-1.91543e-21
2 	0.576003 	-9.85958e-18 	0.208866 	0.269317 	1.50863e-21
2 	0.592155 	1.73472e-18 	0.238385 	0.253896 	-3.65319e-21
2 	0.608119 	2.08167e-18 	0.269057 	0.238968 	1.47602e-21
2 	0.623893 	2.42861e-18 	0.300901 	0.224586 	-1.86225e-21
2 	0.633384 	4.56096e-18 	0.334053 	0.210809 	-2.27229e-21
2 	0.641125 	-4.34852e-18 	0.379259 	0.256805 	-4.60204e-21
2 	0.654854 	-1.13735e-18 	0.411132 	0.24267 	3.49978e-22
2 	0.670034 	1.633e-18 	0.444858 	0.229219 	-6.91654e-21
2 	0.685009 	2.12012e-18 	0.481263 	0.216415 	-9.28722e-22
2 	0.699776 	5.38234e-18 	0.521603 	0.203727 	-2.32854e-21
2 	0.719754 	8.67362e-18 	0.570863 	0.190441 	0
2 	0.745349 	1.04083e-17 	0.632068 	0.179189 	0
2 	0.771552 	1.04083e-17 	0.694722 	0.169011 	0
2 	0.798378 	7.28584e-18 	0.758628 	0.159088 	0
2 	0.825842 	4.51028e-18 	0.8232 	0.149746 	0
2 	0.853959 	6.59195e-18 	0.887444 	0.141124 	0
2 	0.882745 	8.32667e-18 	0.950004 	0.133117 	0
2 	0.912214 	1.00614e-17 	1.00931 	0.125544 	0
2 	0.942385 	1.31839e-17 	1.0638 	0.118218 	0
2 	0.973273 	1.45717e-17 	1.11217 	0.110976 	0
2 	1.00489 	1.45717e-17 	1.15352 	0.103701 	0
2 	1.03727 	1.45717e-17 	1.1875 	0.0963364 	0
2 	1.07041 	1.63064e-17 	1.21426 	0.0888887 	0
2 	1.10434 	1.66533e-17 	1.23435 	0.0814122 	0
2 	1.13908 	1.63064e-17 	1.24864 	0.0739901 	0
2 	1.17465 	1.59595e-17 	1.25807 	0.0667152 	0
2 	1.21106 	1.59595e-17 	1.26365 	0.059675 	0
2 	1.24833 	1.73472e-17 	1.26628 	0.0529423 	0
2 	1.28649 	1.9082e-17 	1.26672 	0.046571 	0
2 	1.32556 	2.25514e-17 	1.26562 	0.0405966 	0
2 	1.36556 	2.42861e-17 	1.26344 	0.0350378 	0
2 	1.40651 	2.28983e-17 	1.26053 	0.0299004 	0
2 	1.44843 	1.83881e-17 	1.25714 	0.0251802 	0
2 	1.49135 	1.56125e-17 	1.25342 	0.0208662 	0
2 	1.53529 	1.59595e-17 	1.24947 	0.016943 	0
2 	1.58027 	1.38778e-17 	1.24536 	0.0133924 	0
2 	1.62633 	1.17961e-17 	1.24111 	0.0101947 	0
2 	1.67347 	1.07553e-17 	1.23675 	0.00732958 	0
2 	1.72174 	1.11022e-17 	1.2323 	0.00477653 	0
2 	1.77116 	1.11022e-17 	1.22777 	0.00251551 	0
2 	1.82175 	6.93889e-18 	1.22317 	0.000527637 	0
2 	1.87355 	5.89806e-18 	1.21851 	-0.00120647 	0
2 	1.92657 	1.07553e-17 	1.2138 	-0.00270545 	0
