2 	-7.88796 	0 	0.00566763
2 	-7.66648 	0 	0.00561236
2 	-7.45015 	0 	0.00550482
2 	-7.23884 	0 	0.00534687
2 	-7.03244 	0 	0.00513985
2 	-6.83083 	0 	0.0048843
2 	-6.6339 	0 	0.0045803
2 	-6.44155 	0 	0.00422743
2 	-6.25366 	-1.73472e-18 	0.0038249
2 	-6.07013 	-4.85723e-18 	0.00337156
2 	-5.89087 	-5.89806e-18 	0.00286597
2 	-5.71577 	-6.93889e-18 	0.00230643
2 	-5.54474 	-6.93889e-18 	0.001691
2 	-5.37768 	-4.16334e-18 	0.00101756
2 	-5.2145 	-4.16334e-18 	0.00028381
2 	-5.0551 	-2.77556e-18 	-0.000512662
2 	-4.89941 	0 	-0.00137438
2 	-4.74734 	0 	-0.00230391
2 	-4.59879 	0 	-0.00330385
2 	-4.4537 	1.73472e-18 	-0.00437672
2 	-4.31198 	1.73472e-18 	-0.00552494
2 	-4.17354 	0 	-0.00675077
2 	-4.03832 	0 	-0.00805617
2 	-3.90625 	-1.73472e-18 	-0.00944275
2 	-3.77723 	-1.73472e-18 	-0.0109116
2 	-3.65122 	0 	-0.0124632
2 	-3.52813 	0 	-0.0140971
2 	-3.4079 	0 	-0.015812
2 	-3.29046 	2.77556e-18 	-0.0176052
2 	-3.17575 	5.55112e-18 	-0.0194726
2 	-3.0637 	5.55112e-18 	-0.0214084
2 	-2.95426 	5.55112e-18 	-0.0234046
2 	-2.84735 	5.55112e-18 	-0.0254509
2 	-2.74293 	7.28584e-18 	-0.027534
2 	-2.64094 	9.02056e-18 	-0.0296376
2 	-2.54131 	7.97973e-18 	-0.0317414
2 	-2.444 	3.81639e-18 	-0.0338212
2 	-2.34894 	-6.93889e-19 	-0.0358477
2 	-2.2561 	-2.08167e-18 	-0.0377866
2 	-2.16541 	-2.08167e-18 	-0.0395975
2 	-2.07682 	-2.08167e-18 	-0.0412335
2 	-1.99029 	-3.81639e-18 	-0.0426406
2 	-1.90578 	-4.16334e-18 	-0.043757
2 	-1.82322 	-2.77556e-18 	-0.0445127
2 	-1.74258 	-3.1225e-18 	-0.0448293
2 	-1.66382 	-3.46945e-18 	-0.0446191
2 	-1.58688 	-3.46945e-18 	-0.0437854
2 	-1.51173 	-3.46945e-18 	-0.0422222
2 	-1.43833 	-3.46945e-18 	-0.0398144
2 	-1.36663 	-3.46945e-18 	-0.0364391
2 	-1.29659 	-6.245e-18 	-0.0319693
2 	-1.22819 	-9.02056e-18 	-0.0262858
2 	-1.16137 	-9.02056e-18 	-0.0193038
2 	-1.0961 	-9.02056e-18 	-0.0110284
2 	-1.03235 	-9.02056e-18 	-0.00165462
2 	-0.970074 	-9.02056e-18 	0.00829863
2 	-0.909249 	-7.28584e-18 	0.0178629
2 	-0.849836 	-5.55112e-18 	0.0256914
2 	-0.791802 	-7.28584e-18 	0.0306212
2 	-0.735117 	-9.02056e-18 	0.0313628
2 	-0.699654 	-7.28584e-18 	0.0234476
2 	-0.684654 	-5.55112e-18 	0.0210559
2 	-0.669466 	-2.08167e-18 	0.0187632
2 	-0.654093 	6.86684e-19 	0.0156405
2 	-0.638537 	-8.61507e-19 	0.0117265
2 	-0.622801 	-2.73285e-18 	0.0071194
2 	-0.608707 	-3.96022e-18 	0.00182526
2 	-0.600707 	-4.16334e-18 	-0.00117828
2 	-0.590802 	-4.16334e-18 	-0.00700855
2 	-0.574544 	-1.38778e-18 	-0.0136047
2 	-0.558118 	1.38778e-18 	-0.0209587
2 	-0.541528 	4.49414e-18 	-0.0290574
2 	-0.524778 	5.6013e-18 	-0.0378806
2 	-0.507871 	4.9809e-18 	-0.047418
2 	-0.490812 	6.51943e-18 	-0.057718
2 	-0.474991 	6.80902e-18 	-0.0686883
2 	-0.46635 	6.93889e-18 	-0.073775
2 	-0.45625 	4.16334e-18 	-0.0857223
2 	-0.438757 	1.38778e-18 	-0.0981504
2 	-0.421128 	1.38778e-18 	-0.111034
2 	-0.403368 	1.38778e-18 	-0.124368
2 	-0.385482 	4.03404e-18 	-0.138101
2 	-0.367475 	7.3265e-18 	-0.152164
2 	-0.349351 	7.39879e-18 	-0.166489
2 	-0.331116 	7.28587e-18 	-0.181007
2 	-0.312775 	6.81408e-18 	-0.195651
2 	-0.294334 	4.94242e-18 	-0.210359
2 	-0.277337 	6.51205e-18 	-0.225066
2 	-0.268046 	7.63278e-18 	-0.238699
2 	-0.257173 	7.28584e-18 	-0.254386
2 	-0.238464 	1.00614e-17 	-0.270024
2 	-0.219677 	6.93889e-18 	-0.285562
2 	-0.200818 	6.93889e-19 	-0.300959
2 	-0.181893 	-6.93889e-19 	-0.31616
