2 	-3.92422 	5.45855e-18 	-0.032895
2 	-3.77531 	5.45855e-18 	-0.0334295
2 	-3.63159 	3.72383e-18 	-0.0344467
2 	-3.4929 	6.01323e-19 	-0.035904
2 	-3.35905 	-7.86456e-19 	-0.0377629
2 	-3.22987 	-7.86456e-19 	-0.0399903
2 	-3.1052 	-7.86456e-19 	-0.0425564
2 	-2.98489 	-7.86456e-19 	-0.0454346
2 	-2.86878 	6.01323e-19 	-0.0486002
2 	-2.75672 	1.9891e-18 	-0.0520303
2 	-2.64858 	1.9891e-18 	-0.0557036
2 	-2.54421 	3.37688e-18 	-0.0595994
2 	-2.44349 	1.29521e-18 	-0.0636985
2 	-2.34629 	-2.17423e-18 	-0.0679818
2 	-2.25248 	-3.90896e-18 	-0.0724314
2 	-2.16194 	-5.64368e-18 	-0.0770295
2 	-2.07457 	-5.64368e-18 	-0.0817593
2 	-1.99025 	-5.64368e-18 	-0.0866044
2 	-1.90888 	-5.64368e-18 	-0.0915492
2 	-1.83034 	-5.64368e-18 	-0.0965786
2 	-1.75455 	-5.64368e-18 	-0.101679
2 	-1.6814 	-5.64368e-18 	-0.106836
2 	-1.61081 	-5.64368e-18 	-0.112038
2 	-1.54269 	-5.64368e-18 	-0.117273
2 	-1.47694 	-5.64368e-18 	-0.12253
2 	-1.41349 	-5.64368e-18 	-0.127793
2 	-1.35225 	-5.64368e-18 	-0.133045
2 	-1.29316 	-5.64368e-18 	-0.138262
2 	-1.23613 	-5.64368e-18 	-0.143407
2 	-1.18108 	-5.64368e-18 	-0.148431
2 	-1.12797 	-5.64368e-18 	-0.15327
2 	-1.0767 	-5.64368e-18 	-0.15785
2 	-1.02723 	-5.64368e-18 	-0.162091
2 	-0.979481 	-5.64368e-18 	-0.165924
2 	-0.933403 	-5.64368e-18 	-0.1693
2 	-0.888933 	-5.64368e-18 	-0.172195
2 	-0.846017 	-5.64368e-18 	-0.17462
2 	-0.804599 	-7.3784e-18 	-0.176621
2 	-0.764627 	-7.72535e-18 	-0.178269
2 	-0.726052 	-6.33757e-18 	-0.17952
2 	-0.704509 	-6.41885e-18 	-0.179947
2 	-0.692539 	-8.45424e-18 	-0.180867
2 	-0.670957 	-1.04083e-17 	-0.181381
2 	-0.646302 	-1.21431e-17 	-0.181759
2 	-0.621183 	-1.36804e-17 	-0.182007
2 	-0.595612 	-1.26785e-17 	-0.18216
2 	-0.569601 	-1.23774e-17 	-0.182225
2 	-0.543163 	-1.33917e-17 	-0.182206
2 	-0.528882 	-1.46823e-17 	-0.182108
2 	-0.515356 	-1.50169e-17 	-0.182886
2 	-0.489068 	-1.14492e-17 	-0.182748
2 	-0.461443 	-8.67362e-18 	-0.182541
2 	-0.433456 	-1.07553e-17 	-0.182271
2 	-0.405125 	-8.90537e-18 	-0.181941
2 	-0.37647 	-4.83695e-18 	-0.181579
2 	-0.347511 	-4.92009e-18 	-0.181173
2 	-0.318268 	-5.02323e-18 	-0.180732
2 	-0.288765 	-2.02435e-18 	-0.180266
2 	-0.259692 	2.33703e-18 	-0.179782
2 	-0.244764 	4.16334e-18 	-0.180425
2 	-0.229065 	5.89806e-18 	-0.179944
2 	-0.198916 	7.63278e-18 	-0.179459
2 	-0.168599 	9.36751e-18 	-0.178977
2 	-0.138141 	9.36751e-18 	-0.178504
2 	-0.107565 	6.59195e-18 	-0.178046
2 	-0.0768974 	8.32667e-18 	-0.17761
2 	-0.0461647 	1.11022e-17 	-0.177196
2 	-0.0153926 	1.11022e-17 	-0.176814
2 	0.0153926 	1.2837e-17 	-0.176464
2 	0.0461647 	1.45717e-17 	-0.176148
2 	0.0768974 	1.56125e-17 	-0.175866
2 	0.107565 	1.94289e-17 	-0.175619
2 	0.138141 	2.22045e-17 	-0.175404
2 	0.168599 	2.04697e-17 	-0.175221
2 	0.198916 	1.70003e-17 	-0.175067
2 	0.229065 	1.35308e-17 	-0.174937
2 	0.244764 	1.25088e-17 	-0.17483
2 	0.259692 	1.3805e-17 	-0.174086
2 	0.288765 	1.39351e-17 	-0.17399
2 	0.318268 	1.16301e-17 	-0.173907
2 	0.347511 	1.05189e-17 	-0.173833
2 	0.37647 	1.0949e-17 	-0.173764
2 	0.405125 	1.12174e-17 	-0.173696
2 	0.433456 	1.11022e-17 	-0.173624
2 	0.461443 	1.21431e-17 	-0.173546
2 	0.489068 	1.66533e-17 	-0.173456
2 	0.515356 	2.0221e-17 	-0.173351
2 	0.528882 	1.84739e-17 	-0.172568
2 	0.543163 	1.40169e-17 	-0.172447
2 	0.569601 	1.55517e-17 	-0.172301
2 	0.595612 	1.77659e-17 	-0.172125
2 	0.621183 	1.69375e-17 	-0.171915
2 	0.646302 	1.9082e-17 	-0.171666
2 	0.670957 	1.80411e-17 	-0.171351
2 	0.692539 	1.43523e-17 	-0.170937
2 	0.704509 	1.11835e-17 	-0.170301
2 	0.726052 	8.928e-18 	-0.169886
2 	0.764627 	7.54022e-18 	-0.169076
2 	0.804599 	9.27494e-18 	-0.167993
2 	0.846017 	1.23974e-17 	-0.166629
2 	0.888933 	1.23974e-17 	-0.164923
2 	0.933403 	1.23974e-17 	-0.162817
2 	0.979481 	1.37852e-17 	-0.160277
2 	1.02723 	1.72547e-17 	-0.157294
