2 	-5.91869 	-1.04083e-18 	1.09671 	-0.00143761 	0
2 	-5.75795 	-3.81639e-18 	1.09706 	-0.00427905 	0
2 	-5.60094 	-4.16334e-18 	1.09775 	-0.00706517 	0
2 	-5.44758 	-1.38778e-18 	1.09874 	-0.00979712 	0
2 	-5.29778 	0 	1.10003 	-0.0124827 	0
2 	-5.15146 	0 	1.1016 	-0.0151245 	0
2 	-5.00854 	2.77556e-18 	1.10342 	-0.0177263 	0
2 	-4.86894 	5.55112e-18 	1.10549 	-0.0202906 	0
2 	-4.73257 	3.81639e-18 	1.10779 	-0.022819 	0
2 	-4.59938 	3.81639e-18 	1.1103 	-0.0253125 	0
2 	-4.46928 	2.77556e-18 	1.11302 	-0.0277715 	0
2 	-4.3422 	-1.38778e-18 	1.11594 	-0.0301955 	0
2 	-4.21807 	-4.16334e-18 	1.11904 	-0.0325832 	0
2 	-4.09682 	-7.28584e-18 	1.1223 	-0.034933 	0
2 	-3.97839 	-9.02056e-18 	1.12573 	-0.0372423 	0
2 	-3.86271 	-5.89806e-18 	1.12931 	-0.0395079 	0
2 	-3.74972 	-1.04083e-18 	1.13302 	-0.041726 	0
2 	-3.63935 	2.42861e-18 	1.13686 	-0.0438922 	0
2 	-3.53154 	4.16334e-18 	1.14082 	-0.0460014 	0
2 	-3.42624 	4.51028e-18 	1.14488 	-0.0480479 	0
2 	-3.32338 	4.85723e-18 	1.14904 	-0.0500255 	0
2 	-3.22291 	4.85723e-18 	1.15329 	-0.0519275 	0
2 	-3.12477 	3.1225e-18 	1.15761 	-0.0537467 	0
2 	-3.02892 	1.38778e-18 	1.16199 	-0.0554756 	0
2 	-2.93528 	-3.46945e-19 	1.16643 	-0.057106 	0
2 	-2.84383 	-6.93889e-19 	1.17091 	-0.0586298 	0
2 	-2.75449 	6.93889e-19 	1.17543 	-0.0600383 	0
2 	-2.66724 	1.04083e-18 	1.17998 	-0.061323 	0
2 	-2.582 	1.04083e-18 	1.18456 	-0.0624749 	0
2 	-2.49875 	6.93889e-19 	1.18915 	-0.0634855 	0
2 	-2.41743 	2.08167e-18 	1.19374 	-0.0643459 	0
2 	-2.338 	3.46945e-18 	1.19835 	-0.0650478 	0
2 	-2.26041 	3.46945e-18 	1.20295 	-0.0655829 	0
2 	-2.18463 	5.20417e-18 	1.20755 	-0.0659436 	0
2 	-2.1106 	5.55112e-18 	1.21216 	-0.0661225 	0
2 	-2.0383 	2.42861e-18 	1.21676 	-0.0661133 	0
2 	-1.96767 	-6.93889e-19 	1.22137 	-0.0659101 	0
2 	-1.89869 	-2.08167e-18 	1.22599 	-0.0655081 	0
2 	-1.8313 	-3.46945e-19 	1.23063 	-0.0649032 	0
2 	-1.76548 	1.38778e-18 	1.23531 	-0.0640917 	0
2 	-1.70119 	-1.73472e-18 	1.24003 	-0.0630688 	0
2 	-1.63839 	-4.85723e-18 	1.24476 	-0.0618264 	0
2 	-1.57705 	-4.51028e-18 	1.24944 	-0.0603492 	0
