-0.384738 	0.384738 	0.005 	0.166775
-0.407115 	0.407115 	0.005 	0.162667
-0.430947 	0.430947 	0.005 	0.165578
-0.456329 	0.456329 	0.005 	0.173955
-0.483362 	0.483362 	0.005 	0.186096
-0.512154 	0.512154 	0.005 	0.19991
-0.542818 	0.542818 	0.005 	0.21357
-0.575476 	0.575476 	0.005 	0.225806
-0.610259 	0.610259 	0.005 	0.235966
-0.647304 	0.647304 	0.005 	0.241175
-0.686758 	0.686758 	0.005 	0.240428
-0.707107 	0.707107 	0.005 	0.284561
-0.730764 	0.730764 	0.005 	0.234023
-0.775087 	0.775087 	0.005 	0.214195
-0.799826 	0.799826 	0.005 	0.258591
-0.829769 	0.829769 	0.005 	0.243205
-0.874031 	0.874031 	0.005 	0.227
-0.901085 	0.901085 	0.005 	0.251479
-0.938037 	0.938037 	0.005 	0.235801
-0.982085 	0.982085 	0.005 	0.221154
-1.01167 	1.01167 	0.005 	0.241532
-1.05644 	1.05644 	0.005 	0.227989
-1.10009 	1.10009 	0.005 	0.215203
-1.13244 	1.13244 	0.005 	0.231044
-1.18591 	1.18591 	0.005 	0.219317
-1.22896 	1.22896 	0.005 	0.208177
-1.26433 	1.26433 	0.005 	0.221182
-1.3275 	1.3275 	0.005 	0.210989
-1.36969 	1.36969 	0.005 	0.20127
-1.40838 	1.40838 	0.005 	0.212171
-1.48234 	1.48234 	0.005 	0.20331
-1.52338 	1.52338 	0.005 	0.194835
-1.56569 	1.56569 	0.005 	0.204243
-1.64698 	1.64698 	0.005 	0.196532
-1.69122 	1.69122 	0.005 	0.204419
-1.74217 	1.74217 	0.005 	0.197468
-1.82614 	1.82614 	0.005 	0.190759
-1.87452 	1.87452 	0.005 	0.197903
-1.9358 	1.9358 	0.005 	0.191862
-2.02179 	2.02179 	0.005 	0.186034
-2.0747 	2.0747 	0.005 	0.192627
-2.14755 	2.14755 	0.005 	0.18739
-2.23545 	2.23545 	0.005 	0.18235
-2.29331 	2.29331 	0.005 	0.188493
-2.37911 	2.37911 	0.005 	0.183979
-2.46878 	2.46878 	0.005 	0.179665
-2.53205 	2.53205 	0.005 	0.185367
-2.63233 	2.63233 	0.005 	0.181531
-2.72358 	2.72358 	0.005 	0.177917
-2.79278 	2.79278 	0.005 	0.183086
-2.90925 	2.90925 	0.005 	0.179922
-3.00185 	3.00185 	0.005 	0.177027
-3.07752 	3.07752 	0.005 	0.181457
-3.21208 	3.21208 	0.005 	0.179008
-3.30573 	3.30573 	0.005 	0.176907
-3.38848 	3.38848 	0.005 	0.180212
-3.54323 	3.54323 	0.005 	0.178583
-3.63759 	3.63759 	0.005 	0.177416
-3.72808 	3.72808 	0.005 	0.179129
-3.90537 	3.90537 	0.005 	0.178521
